cancelled,commuterLineID,departureDate,operatorShortCode,operatorUICCode,runningCurrently,timetableAcceptanceDate,timetableType,trainCategory,trainNumber,trainType,version,timeTableRows_actualTime,timeTableRows_cancelled,timeTableRows_causes,timeTableRows_commercialStop,timeTableRows_commercialTrack,timeTableRows_countryCode,timeTableRows_differenceInMinutes,timeTableRows_estimateSource,timeTableRows_liveEstimateTime,timeTableRows_scheduledTime,timeTableRows_stationShortCode,timeTableRows_stationUICCode,timeTableRows_trainReady,timeTableRows_trainReady_accepted,timeTableRows_trainReady_source,timeTableRows_trainReady_timestamp,timeTableRows_trainStopping,timeTableRows_type
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T15:40:37.000Z,False,[],,,FI,1,,,2020-01-02T15:40:00.000Z,JPA,303,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T15:40:37.000Z,False,[],,,FI,1,,,2020-01-02T15:40:00.000Z,JPA,303,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T15:43:06.000Z,False,[],,,FI,0,,,2020-01-02T15:43:00.000Z,RJR,1327,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T15:43:06.000Z,False,[],,,FI,0,,,2020-01-02T15:43:00.000Z,RJR,1327,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T15:45:08.000Z,False,[],,,FI,0,,,2020-01-02T15:45:00.000Z,KOI,745,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T15:45:08.000Z,False,[],,,FI,0,,,2020-01-02T15:45:00.000Z,KOI,745,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T15:48:42.000Z,False,[],,,FI,0,,,2020-01-02T15:49:00.000Z,PNÄ,305,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T15:48:42.000Z,False,[],,,FI,0,,,2020-01-02T15:49:00.000Z,PNÄ,305,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T15:51:25.000Z,False,[],,,FI,-1,,,2020-01-02T15:52:00.000Z,KPI,309,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T15:51:25.000Z,False,[],,,FI,-1,,,2020-01-02T15:52:00.000Z,KPI,309,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T15:56:01.000Z,False,[],,,FI,-1,,,2020-01-02T15:57:00.000Z,KPY,311,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T15:56:01.000Z,False,[],,,FI,-1,,,2020-01-02T15:57:00.000Z,KPY,311,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:03:22.000Z,False,[],True,1,FI,-1,,,2020-01-02T16:04:00.000Z,KOK,312,,,,,True,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:07:24.000Z,False,[],True,1,FI,1,,,2020-01-02T16:06:00.000Z,KOK,312,,,,,True,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:13:11.000Z,False,[],,,FI,1,,,2020-01-02T16:12:00.000Z,MTV,1171,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:13:11.000Z,False,[],,,FI,1,,,2020-01-02T16:12:00.000Z,MTV,1171,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:16:13.000Z,False,[],,,FI,1,,,2020-01-02T16:15:00.000Z,KLV,316,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:16:13.000Z,False,[],,,FI,1,,,2020-01-02T16:15:00.000Z,KLV,316,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:18:54.000Z,False,[],,,FI,1,,,2020-01-02T16:18:00.000Z,RPA,747,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:18:54.000Z,False,[],,,FI,1,,,2020-01-02T16:18:00.000Z,RPA,747,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:24:20.000Z,False,[],,,FI,1,,,2020-01-02T16:23:00.000Z,KNS,317,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:24:20.000Z,False,[],,,FI,1,,,2020-01-02T16:23:00.000Z,KNS,317,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:29:44.000Z,False,[],,,FI,1,,,2020-01-02T16:29:00.000Z,ELA,318,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:29:44.000Z,False,[],,,FI,1,,,2020-01-02T16:29:00.000Z,ELA,318,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:32:48.000Z,False,[],,,FI,1,,,2020-01-02T16:32:00.000Z,SVI,319,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:32:48.000Z,False,[],,,FI,1,,,2020-01-02T16:32:00.000Z,SVI,319,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:35:46.000Z,False,[],,,FI,0,,,2020-01-02T16:36:00.000Z,KHG,1097,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:35:46.000Z,False,[],,,FI,0,,,2020-01-02T16:36:00.000Z,KHG,1097,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:42:36.000Z,False,[],True,1,FI,2,,,2020-01-02T16:41:00.000Z,YV,320,,,,,True,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:43:52.000Z,False,[],True,1,FI,1,,,2020-01-02T16:43:00.000Z,YV,320,,,,,True,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:50:24.000Z,False,[],,1,FI,0,,,2020-01-02T16:50:00.000Z,KGS,1092,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:50:24.000Z,False,[],,1,FI,0,,,2020-01-02T16:50:00.000Z,KGS,1092,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T16:59:35.000Z,False,[],True,1,FI,2,,,2020-01-02T16:58:00.000Z,OU,322,,,,,True,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:05:45.000Z,False,[],True,1,FI,4,,,2020-01-02T17:02:00.000Z,OU,322,,,,,True,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:10:59.000Z,False,[],,1,FI,3,,,2020-01-02T17:08:00.000Z,KUA,1115,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:10:59.000Z,False,[],,1,FI,3,,,2020-01-02T17:08:00.000Z,KUA,1115,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:16:49.000Z,False,[],,,FI,3,,,2020-01-02T17:14:00.000Z,VTI,334,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:16:49.000Z,False,[],,,FI,3,,,2020-01-02T17:14:00.000Z,VTI,334,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:19:02.000Z,False,[],,,FI,3,,,2020-01-02T17:16:00.000Z,AHO,1343,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:19:02.000Z,False,[],,,FI,3,,,2020-01-02T17:16:00.000Z,AHO,1343,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:24:32.000Z,False,[],,1,FI,6,,,2020-01-02T17:19:00.000Z,TJA,336,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:24:32.000Z,False,[],,1,FI,6,,,2020-01-02T17:19:00.000Z,TJA,336,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:27:25.000Z,False,[],,1,FI,5,,,2020-01-02T17:22:00.000Z,RKI,337,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:27:25.000Z,False,[],,1,FI,5,,,2020-01-02T17:22:00.000Z,RKI,337,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:31:15.000Z,False,[],,1,FI,5,,,2020-01-02T17:26:00.000Z,HVN,1041,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:31:15.000Z,False,[],,1,FI,5,,,2020-01-02T17:26:00.000Z,HVN,1041,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:32:48.000Z,False,[],,,FI,5,,,2020-01-02T17:28:00.000Z,TKP,1335,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:32:48.000Z,False,[],,,FI,5,,,2020-01-02T17:28:00.000Z,TKP,1335,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:35:21.000Z,False,[],,1,FI,4,,,2020-01-02T17:31:00.000Z,LKA,338,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:35:21.000Z,False,[],,1,FI,4,,,2020-01-02T17:31:00.000Z,LKA,338,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:40:46.000Z,False,[],,2,FI,5,,,2020-01-02T17:36:00.000Z,KML,769,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:40:46.000Z,False,[],,2,FI,5,,,2020-01-02T17:36:00.000Z,KML,769,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:43:10.000Z,False,[],,,FI,4,,,2020-01-02T17:39:27.000Z,OLL,1351,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:43:10.000Z,False,[],,,FI,4,,,2020-01-02T17:39:27.000Z,OLL,1351,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T17:47:38.000Z,False,"[{'categoryCode': 'P', 'detailedCategoryCode': 'P1', 'thirdCategoryCode': 'P102', 'detailedCategoryCodeId': 151, 'categoryCodeId': 28, 'thirdCategoryCodeId': 255}]",True,3,FI,5,,,2020-01-02T17:43:00.000Z,OL,370,,,,,True,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:25:04.000Z,False,[],True,7,FI,1,,,2020-01-03T12:24:00.000Z,HKI,1,,True,KUPLA,2020-01-03T12:21:07.000Z,True,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:30:07.000Z,False,[],True,3,FI,1,,,2020-01-03T12:29:00.000Z,PSL,10,,,,,True,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:31:40.000Z,False,[],True,3,FI,2,,,2020-01-03T12:30:00.000Z,PSL,10,,,,,True,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:33:53.000Z,False,[],,,FI,2,,,2020-01-03T12:32:00.000Z,KÄP,977,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:33:53.000Z,False,[],,,FI,2,,,2020-01-03T12:32:00.000Z,KÄP,977,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:34:36.000Z,False,[],,,FI,2,,,2020-01-03T12:33:00.000Z,OLK,15,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:34:36.000Z,False,[],,,FI,2,,,2020-01-03T12:33:00.000Z,OLK,15,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:35:28.000Z,False,[],,,FI,1,,,2020-01-03T12:34:10.000Z,PMK,551,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:35:28.000Z,False,[],,,FI,1,,,2020-01-03T12:34:10.000Z,PMK,551,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:36:08.000Z,False,[],,2,FI,1,,,2020-01-03T12:35:00.000Z,ML,17,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:36:08.000Z,False,[],,2,FI,1,,,2020-01-03T12:35:00.000Z,ML,17,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:36:39.000Z,False,[],,,FI,0,,,2020-01-03T12:36:23.000Z,TNA,552,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:36:39.000Z,False,[],,,FI,0,,,2020-01-03T12:36:23.000Z,TNA,552,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:37:36.000Z,False,[],,,FI,0,,,2020-01-03T12:37:32.000Z,PLA,553,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:37:36.000Z,False,[],,,FI,0,,,2020-01-03T12:37:32.000Z,PLA,553,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:39:22.000Z,False,[],True,2,FI,0,,,2020-01-03T12:39:00.000Z,TKL,18,,,,,True,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:42:56.000Z,False,[],True,2,FI,2,,,2020-01-03T12:41:00.000Z,TKL,18,,,,,True,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:44:23.000Z,False,[],,,FI,2,,,2020-01-03T12:42:20.000Z,HKH,556,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:44:23.000Z,False,[],,,FI,2,,,2020-01-03T12:42:20.000Z,HKH,556,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,,False,[],,,FI,2,LIIKE_AUTOMATIC,2020-01-03T12:44:34.000Z,2020-01-03T12:43:00.000Z,HVK,1334,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,,False,[],,,FI,2,LIIKE_AUTOMATIC,2020-01-03T12:44:34.000Z,2020-01-03T12:43:00.000Z,HVK,1334,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:45:31.000Z,False,[],,,FI,2,,,2020-01-03T12:43:56.000Z,KVY,559,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:45:31.000Z,False,[],,,FI,2,,,2020-01-03T12:43:56.000Z,KVY,559,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:46:10.000Z,False,[],,,FI,2,,,2020-01-03T12:44:34.000Z,RKL,554,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:46:10.000Z,False,[],,,FI,2,,,2020-01-03T12:44:34.000Z,RKL,554,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:46:43.000Z,False,[],,,FI,2,,,2020-01-03T12:45:00.000Z,HNA,1018,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:46:43.000Z,False,[],,,FI,2,,,2020-01-03T12:45:00.000Z,HNA,1018,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:47:35.000Z,False,[],,,FI,2,,,2020-01-03T12:45:31.000Z,KRS,19,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:47:35.000Z,False,[],,,FI,2,,,2020-01-03T12:45:31.000Z,KRS,19,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:48:48.000Z,False,[],,,FI,2,,,2020-01-03T12:46:58.000Z,SAV,555,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:48:48.000Z,False,[],,,FI,2,,,2020-01-03T12:46:58.000Z,SAV,555,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:50:01.000Z,False,[],,,FI,2,,,2020-01-03T12:48:00.000Z,KE,20,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:50:01.000Z,False,[],,,FI,2,,,2020-01-03T12:48:00.000Z,KE,20,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:50:51.000Z,False,[],,,FI,2,,,2020-01-03T12:49:00.000Z,KYT,1111,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:50:51.000Z,False,[],,,FI,2,,,2020-01-03T12:49:00.000Z,KYT,1111,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:52:11.000Z,False,[],,2,FI,2,,,2020-01-03T12:50:16.000Z,AIN,628,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:52:11.000Z,False,[],,2,FI,2,,,2020-01-03T12:50:16.000Z,AIN,628,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:53:17.000Z,False,[],,3,FI,2,,,2020-01-03T12:51:00.000Z,JP,25,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:53:17.000Z,False,[],,3,FI,2,,,2020-01-03T12:51:00.000Z,JP,25,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:54:40.000Z,False,[],,3,FI,3,,,2020-01-03T12:52:00.000Z,SAU,806,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:54:40.000Z,False,[],,3,FI,3,,,2020-01-03T12:52:00.000Z,SAU,806,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:55:40.000Z,False,[],,2,FI,3,,,2020-01-03T12:53:00.000Z,PUR,564,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:55:40.000Z,False,[],,2,FI,3,,,2020-01-03T12:53:00.000Z,PUR,564,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:58:47.000Z,False,[],,2,FI,3,,,2020-01-03T12:56:00.000Z,JK,28,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T12:58:47.000Z,False,[],,2,FI,3,,,2020-01-03T12:56:00.000Z,JK,28,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T13:00:55.000Z,False,[],,,FI,3,,,2020-01-03T12:58:00.000Z,PLP,562,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T13:00:55.000Z,False,[],,,FI,3,,,2020-01-03T12:58:00.000Z,PLP,562,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T13:02:21.000Z,False,[],,,FI,2,,,2020-01-03T13:00:00.000Z,HY,30,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T13:02:21.000Z,False,[],,,FI,2,,,2020-01-03T13:00:00.000Z,HY,30,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T13:04:59.000Z,False,[],,,FI,2,,,2020-01-03T13:03:00.000Z,ARP,1235,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T13:04:59.000Z,False,[],,,FI,2,,,2020-01-03T13:03:00.000Z,ARP,1235,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T13:08:23.000Z,False,[],,4,FI,1,,,2020-01-03T13:07:00.000Z,RI,40,,,,,False,ARRIVAL
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,2020-01-03T13:08:23.000Z,False,[],,4,FI,1,,,2020-01-03T13:07:00.000Z,RI,40,,,,,False,DEPARTURE
False,,2020-01-03,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266169975971,,False,[],,,FI,1,LIIKE_AUTOMATIC,2020-01-03T13:10:13.000Z,2020-01-03T13:09:01.000Z,R702,98998,,,,,False,ARRIVAL
